"No.","Time","Source","Destination","Protocol","Length","Info"
"3692","2123.002790","10.0.1.6","192.168.0.4","TCP","54","57199  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3693","2123.003044","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3694","2123.003616","192.168.0.4","10.0.1.6","TCP","54","8443  >  57199 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3695","2123.004857","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3696","2123.008223","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3697","2123.009508","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3698","2123.009735","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"3699","2123.010812","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"3700","2123.010813","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3701","2123.010837","10.0.1.6","192.168.0.4","TCP","54","57199  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"3702","2123.011049","10.0.1.6","192.168.0.4","TCP","54","57199  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"3703","2123.614143","10.0.1.6","192.168.0.4","TCP","66","57200  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3704","2123.615960","192.168.0.4","10.0.1.6","TCP","66","8443  >  57200 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3705","2123.616015","10.0.1.6","192.168.0.4","TCP","54","57200  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3706","2123.616202","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3707","2123.616886","192.168.0.4","10.0.1.6","TCP","54","8443  >  57200 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3708","2123.617877","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3709","2123.620519","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3710","2123.622954","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3711","2123.623173","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"3712","2123.624862","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"3713","2123.624862","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3714","2123.624886","10.0.1.6","192.168.0.4","TCP","54","57200  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"3715","2123.625066","10.0.1.6","192.168.0.4","TCP","54","57200  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"3716","2124.314115","10.0.1.6","192.168.0.4","TCP","66","57201  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3717","2124.315470","192.168.0.4","10.0.1.6","TCP","66","8443  >  57201 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3718","2124.315536","10.0.1.6","192.168.0.4","TCP","54","57201  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3719","2124.315679","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3720","2124.316975","192.168.0.4","10.0.1.6","TCP","54","8443  >  57201 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3721","2124.318850","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3722","2124.321519","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3723","2124.323183","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3724","2124.323333","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"3725","2124.325212","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"3726","2124.325213","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3727","2124.325255","10.0.1.6","192.168.0.4","TCP","54","57201  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"3728","2124.325437","10.0.1.6","192.168.0.4","TCP","54","57201  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"3729","2125.127017","10.0.1.6","192.168.0.4","TCP","66","57202  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3730","2125.128001","192.168.0.4","10.0.1.6","TCP","66","8443  >  57202 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3731","2125.128047","10.0.1.6","192.168.0.4","TCP","54","57202  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3732","2125.128245","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3733","2125.128559","192.168.0.4","10.0.1.6","TCP","54","8443  >  57202 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3734","2125.130203","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3735","2125.134973","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3736","2125.136822","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3737","2125.137042","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"3738","2125.138434","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"3739","2125.138450","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3740","2125.138461","10.0.1.6","192.168.0.4","TCP","54","57202  >  8443 [ACK] Seq=998 Ack=1825 Win=4196864 Len=0"
"3741","2125.138666","10.0.1.6","192.168.0.4","TCP","54","57202  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"3742","2126.042328","10.0.1.6","192.168.0.4","TCP","66","57203  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3743","2126.044428","192.168.0.4","10.0.1.6","TCP","66","8443  >  57203 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3744","2126.044484","10.0.1.6","192.168.0.4","TCP","54","57203  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3745","2126.044653","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3746","2126.045184","192.168.0.4","10.0.1.6","TCP","54","8443  >  57203 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3747","2126.047523","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3748","2126.050220","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3749","2126.051705","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3750","2126.051843","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"3751","2126.053911","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"3752","2126.053912","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3753","2126.053946","10.0.1.6","192.168.0.4","TCP","54","57203  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"3754","2126.054230","10.0.1.6","192.168.0.4","TCP","54","57203  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"3755","2127.042463","10.0.1.6","192.168.0.4","TCP","66","57204  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3756","2127.043549","192.168.0.4","10.0.1.6","TCP","66","8443  >  57204 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3757","2127.043606","10.0.1.6","192.168.0.4","TCP","54","57204  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3758","2127.043739","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3759","2127.044258","192.168.0.4","10.0.1.6","TCP","54","8443  >  57204 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3760","2127.046644","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3761","2127.049442","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3762","2127.050910","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3763","2127.051072","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"3764","2127.052336","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"3765","2127.052337","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3766","2127.052378","10.0.1.6","192.168.0.4","TCP","54","57204  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"3767","2127.052602","10.0.1.6","192.168.0.4","TCP","54","57204  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"3768","2128.143872","10.0.1.6","192.168.0.4","TCP","66","57205  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3769","2128.144741","192.168.0.4","10.0.1.6","TCP","66","8443  >  57205 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3770","2128.144800","10.0.1.6","192.168.0.4","TCP","54","57205  >  8443 [ACK] Seq=1 Ack=1 Win=4197120 Len=0"
"3771","2128.144951","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3772","2128.146456","192.168.0.4","10.0.1.6","TCP","54","8443  >  57205 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3773","2128.148158","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3774","2128.151439","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3775","2128.152856","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3776","2128.152992","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"3777","2128.154442","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"3778","2128.154443","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3779","2128.154483","10.0.1.6","192.168.0.4","TCP","54","57205  >  8443 [ACK] Seq=998 Ack=1825 Win=4196864 Len=0"
"3780","2128.154658","10.0.1.6","192.168.0.4","TCP","54","57205  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"3781","2129.344260","10.0.1.6","192.168.0.4","TCP","66","57206  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3782","2129.345634","192.168.0.4","10.0.1.6","TCP","66","8443  >  57206 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3783","2129.345697","10.0.1.6","192.168.0.4","TCP","54","57206  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3784","2129.345879","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3785","2129.346498","192.168.0.4","10.0.1.6","TCP","54","8443  >  57206 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3786","2129.348689","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3787","2129.351411","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3788","2129.352634","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3789","2129.352781","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"3790","2129.353768","192.168.0.4","10.0.1.6","TLSv1.2","341","Application Data"
"3791","2129.353768","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3792","2129.353795","10.0.1.6","192.168.0.4","TCP","54","57206  >  8443 [ACK] Seq=998 Ack=1970 Win=524288 Len=0"
"3793","2129.354007","10.0.1.6","192.168.0.4","TCP","54","57206  >  8443 [RST, ACK] Seq=998 Ack=1970 Win=0 Len=0"
"3794","2129.363914","10.0.1.6","192.168.0.4","TCP","66","57207  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3795","2129.365220","192.168.0.4","10.0.1.6","TCP","66","8443  >  57207 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3796","2129.365254","10.0.1.6","192.168.0.4","TCP","54","57207  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3797","2129.365373","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3798","2129.366201","192.168.0.4","10.0.1.6","TCP","54","8443  >  57207 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3799","2129.368193","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3800","2129.370918","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3801","2129.371934","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3802","2129.373133","10.0.1.6","192.168.0.4","TLSv1.2","614","Application Data"
"3803","2129.374537","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"3804","2129.374538","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3805","2129.374563","10.0.1.6","192.168.0.4","TCP","54","57207  >  8443 [ACK] Seq=1204 Ack=1825 Win=524288 Len=0"
"3806","2129.375875","10.0.1.6","192.168.0.4","TCP","54","57207  >  8443 [RST, ACK] Seq=1204 Ack=1825 Win=0 Len=0"
"3807","2129.376215","10.0.1.6","192.168.0.4","TCP","66","57208  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3808","2129.377244","192.168.0.4","10.0.1.6","TCP","66","8443  >  57208 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3809","2129.377279","10.0.1.6","192.168.0.4","TCP","54","57208  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3810","2129.377800","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3811","2129.378343","192.168.0.4","10.0.1.6","TCP","54","8443  >  57208 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3812","2129.379556","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3813","2129.382274","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3814","2129.383424","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3815","2129.383561","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"3816","2129.385203","192.168.0.4","10.0.1.6","TLSv1.2","322","Application Data"
"3817","2129.385204","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3818","2129.385235","10.0.1.6","192.168.0.4","TCP","54","57208  >  8443 [ACK] Seq=998 Ack=1951 Win=524288 Len=0"
"3819","2129.385440","10.0.1.6","192.168.0.4","TCP","54","57208  >  8443 [RST, ACK] Seq=998 Ack=1951 Win=0 Len=0"
"3820","2129.386067","10.0.1.6","192.168.0.4","TCP","66","57209  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3821","2129.387256","192.168.0.4","10.0.1.6","TCP","66","8443  >  57209 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3822","2129.387290","10.0.1.6","192.168.0.4","TCP","54","57209  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3823","2129.387391","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3824","2129.388053","192.168.0.4","10.0.1.6","TCP","54","8443  >  57209 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3825","2129.389323","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3826","2129.391907","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3827","2129.393531","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3828","2129.393659","10.0.1.6","192.168.0.4","TLSv1.2","569","Application Data"
"3829","2129.395406","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"3830","2129.395407","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3831","2129.395436","10.0.1.6","192.168.0.4","TCP","54","57209  >  8443 [ACK] Seq=1159 Ack=1825 Win=524288 Len=0"
"3832","2129.395612","10.0.1.6","192.168.0.4","TCP","54","57209  >  8443 [RST, ACK] Seq=1159 Ack=1825 Win=0 Len=0"
"3833","2129.395957","10.0.1.6","192.168.0.4","TCP","66","57210  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3834","2129.396925","192.168.0.4","10.0.1.6","TCP","66","8443  >  57210 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3835","2129.396959","10.0.1.6","192.168.0.4","TCP","54","57210  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3836","2129.397057","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3837","2129.398159","192.168.0.4","10.0.1.6","TCP","54","8443  >  57210 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3838","2129.398885","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3839","2129.401475","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3840","2129.403042","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3841","2129.403156","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"3842","2129.404541","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"3843","2129.404542","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3844","2129.404569","10.0.1.6","192.168.0.4","TCP","54","57210  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"3845","2129.404747","10.0.1.6","192.168.0.4","TCP","54","57210  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"3846","2129.413808","10.0.1.6","192.168.0.4","TCP","66","57211  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3847","2129.414838","192.168.0.4","10.0.1.6","TCP","66","8443  >  57211 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3848","2129.414869","10.0.1.6","192.168.0.4","TCP","54","57211  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3849","2129.414989","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3850","2129.415237","192.168.0.4","10.0.1.6","TCP","54","8443  >  57211 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3851","2129.416540","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3852","2129.419089","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3853","2129.420140","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3854","2129.420301","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"3855","2129.421284","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"3856","2129.421285","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3857","2129.421312","10.0.1.6","192.168.0.4","TCP","54","57211  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"3858","2129.421480","10.0.1.6","192.168.0.4","TCP","54","57211  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"3859","2129.515885","10.0.1.6","192.168.0.4","TCP","66","57212  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3860","2129.516876","192.168.0.4","10.0.1.6","TCP","66","8443  >  57212 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3861","2129.516919","10.0.1.6","192.168.0.4","TCP","54","57212  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3862","2129.517144","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3863","2129.517872","192.168.0.4","10.0.1.6","TCP","54","8443  >  57212 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3864","2129.519873","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3865","2129.522401","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3866","2129.524307","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3867","2129.524461","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"3868","2129.525441","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"3869","2129.525442","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3870","2129.525472","10.0.1.6","192.168.0.4","TCP","54","57212  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"3871","2129.525736","10.0.1.6","192.168.0.4","TCP","54","57212  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"3872","2129.723606","10.0.1.6","192.168.0.4","TCP","66","57215  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3873","2129.724532","192.168.0.4","10.0.1.6","TCP","66","8443  >  57215 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"3874","2129.724577","10.0.1.6","192.168.0.4","TCP","54","57215  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"3875","2129.724747","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"3876","2129.725690","192.168.0.4","10.0.1.6","TCP","54","8443  >  57215 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"3877","2129.727339","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"3878","2129.730253","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3879","2129.731111","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"3880","2129.731265","10.0.1.6","192.168.0.4","TLSv1.2","731","Application Data"
"3881","2129.733813","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"3882","2129.733838","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"3883","2129.733850","10.0.1.6","192.168.0.4","TCP","54","57215  >  8443 [ACK] Seq=1321 Ack=1825 Win=524288 Len=0"
